State,County,RefinedType,"(0.0, 16.0]","(16.0, 32.0]","(32.0, 64.0]","(64.0, 128.0]","(128.0, 256.0]","(256.0, 512.0]","(512.0, 1024.0]","(1024.0, 2048.0]","(2048.0, 4096.0]","(4096.0, 8192.0]","(8192.0, 16384.0]","(16384.0, inf]"
TN,Bradley,Construction,0,1,2,0,1,1,0,0,6,1,0,2
TN,Bradley,Incident,0,11,12,3,0,0,0,0,0,0,0,0
TN,Bradley,Lane,0,7,5,0,0,0,0,0,0,0,0,0
TN,Bradley,Other,0,1,0,0,0,0,0,0,0,0,0,0
TN,Bradley,ALL,0,114,792,68,2,1,0,0,6,1,0,2
TN,Campbell,Accident,0,25,6,0,0,0,0,0,0,0,0,0
TN,Campbell,Broken,0,15,7,0,0,0,0,0,0,0,0,0
TN,Campbell,Congestion,0,0,758,57,8,6,1,0,0,0,0,0
TN,Campbell,Construction,0,0,0,0,0,1,0,0,0,5,0,7
TN,Campbell,Incident,0,9,7,4,2,0,0,0,0,0,0,0
TN,Campbell,Lane,0,3,2,0,0,0,0,0,0,0,0,0
TN,Campbell,ALL,0,52,780,61,10,7,1,0,0,5,0,7
TN,Cannon,Congestion,0,0,126,0,0,0,0,0,0,0,0,0
TN,Cannon,Construction,0,0,0,0,0,1,0,0,0,2,0,1
TN,Cannon,Incident,0,1,5,1,0,0,0,0,0,0,0,0
TN,Cannon,ALL,0,1,131,1,0,1,0,0,0,2,0,1
TN,Carroll,Accident,0,3,3,0,0,0,0,0,0,0,0,0
TN,Carroll,Broken,0,1,1,0,0,0,0,0,0,0,0,0
TN,Carroll,Congestion,0,0,1065,41,2,0,0,0,0,0,0,0
TN,Carroll,Construction,0,0,1,0,2,3,0,1,0,1,2,6
TN,Carroll,Incident,0,9,2,2,0,0,0,0,0,0,0,0
TN,Carroll,Lane,0,1,0,0,0,0,0,0,0,0,0,0
TN,Carroll,ALL,0,14,1072,43,4,3,0,1,0,1,2,6
TN,Carter,Accident,0,2,2,0,0,0,0,0,0,0,0,0
TN,Carter,Broken,0,2,0,0,0,0,0,0,0,0,0,0
TN,Carter,Congestion,0,0,175,5,1,0,0,0,0,0,0,0
TN,Carter,Construction,0,0,0,0,0,0,2,1,0,1,0,1
TN,Carter,Incident,0,4,0,0,0,0,0,0,0,0,0,0
TN,Carter,Lane,0,1,0,0,0,0,0,0,0,0,0,0
TN,Carter,ALL,0,9,177,5,1,0,2,1,0,1,0,1
TN,Cheatham,Accident,0,18,9,0,0,0,0,0,0,0,0,0
TN,Cheatham,Broken,0,1,1,0,0,0,0,0,0,0,0,0
TN,Cheatham,Congestion,0,0,432,27,2,0,0,0,0,0,0,0
TN,Cheatham,Construction,0,0,0,0,0,0,0,0,0,0,0,2
TN,Cheatham,Incident,0,6,5,0,0,0,0,0,0,0,0,0
TN,Cheatham,Lane,0,2,0,0,0,0,0,0,0,0,0,0
TN,Cheatham,ALL,0,27,447,27,2,0,0,0,0,0,0,2
TN,Chester,Congestion,0,0,114,3,0,0,0,0,0,0,0,0
TN,Chester,Construction,0,0,0,0,2,8,0,0,0,0,0,2
TN,Chester,Incident,0,1,1,0,0,0,0,0,0,0,0,0
TN,Chester,ALL,0,1,115,3,2,8,0,0,0,0,0,2
TN,Claiborne,Accident,0,3,1,0,0,0,0,0,0,0,0,0
TN,Claiborne,Congestion,0,0,110,1,0,0,0,0,0,0,0,0
TN,Claiborne,Construction,0,0,0,0,0,0,0,0,0,2,0,2
TN,Claiborne,Incident,0,1,1,0,0,0,0,0,0,0,0,0
TN,Claiborne,ALL,0,4,112,1,0,0,0,0,0,2,0,2
TN,Clay,Accident,0,1,0,0,0,0,0,0,0,0,0,0
TN,Clay,Congestion,0,0,46,4,0,0,0,0,0,0,0,0
TN,Clay,Construction,0,0,0,0,0,0,0,0,1,1,1,0
TN,Clay,Lane,0,0,1,0,0,0,0,0,0,0,0,0
TN,Clay,ALL,0,1,47,4,0,0,0,0,1,1,1,0
TN,Cocke,Accident,0,14,6,0,0,0,0,0,0,0,0,0
TN,Cocke,Broken,0,7,0,0,0,0,0,0,0,0,0,0
TN,Cocke,Congestion,0,0,200,10,0,0,0,0,0,0,0,0
TN,Cocke,Construction,0,0,0,0,0,1,1,2,0,0,0,6
TN,Cocke,Incident,0,7,8,0,0,0,0,0,0,0,0,0
TN,Cocke,Lane,0,1,2,0,0,0,0,0,0,0,0,0
TN,Cocke,Other,0,0,0,0,1,0,0,1,0,0,0,1
TN,Cocke,ALL,0,29,216,10,1,1,1,3,0,0,0,7
TN,Coffee,Accident,0,20,6,0,1,0,0,0,0,0,0,0
TN,Coffee,Broken,0,11,2,0,0,0,0,0,0,0,0,0
TN,Coffee,Congestion,0,0,364,16,0,0,0,0,0,0,0,0
TN,Coffee,Construction,0,0,0,0,1,4,2,0,0,1,0,3
TN,Coffee,Incident,0,9,5,1,0,0,0,0,0,0,0,0
TN,Coffee,Lane,0,3,1,0,0,0,0,0,0,0,0,0
TN,Coffee,Other,0,0,0,0,0,1,0,0,0,0,0,0
TN,Coffee,ALL,0,43,378,17,2,5,2,0,0,1,0,3
TN,Crockett,Accident,0,1,0,0,0,0,0,0,0,0,0,0
TN,Crockett,Congestion,0,0,426,0,0,0,0,0,0,0,0,0
TN,Crockett,Construction,0,0,0,0,0,1,0,0,0,0,1,1
TN,Crockett,Incident,0,5,2,1,1,0,0,0,1,0,0,0
TN,Crockett,ALL,0,6,428,1,1,1,0,0,1,0,1,1
TN,Cumberland,Accident,0,23,9,0,0,0,0,0,0,0,0,0
TN,Cumberland,Broken,0,8,2,0,0,0,0,0,0,0,0,0
TN,Cumberland,Congestion,0,0,725,49,4,0,0,0,0,0,0,0
TN,Cumberland,Construction,0,0,1,0,2,8,2,2,1,2,0,8
TN,Cumberland,Incident,0,15,10,0,0,0,0,0,0,0,0,0
TN,Cumberland,Lane,0,3,2,0,0,0,0,0,0,0,0,0
TN,Cumberland,ALL,0,49,749,49,6,8,2,2,1,2,0,8
TN,Davidson,Accident,0,9981,3939,48,0,0,0,0,0,0,0,0
TN,Davidson,Broken,0,1805,581,2,1,0,0,0,0,0,0,0
TN,Davidson,Congestion,0,2,37364,4628,388,20,2,0,0,0,0,0
TN,Davidson,Construction,1,56,24,12,65,97,94,97,67,42,20,53
TN,Davidson,Event,0,0,0,0,0,0,196,1,0,0,0,0
TN,Davidson,Incident,0,246,1052,332,67,4,0,0,0,1,0,0
TN,Davidson,Lane,0,451,110,10,1,0,0,0,0,0,0,0
TN,Davidson,Other,0,1,1,0,0,0,0,0,0,0,0,0
TN,Davidson,ALL,1,12542,43071,5032,522,121,292,98,67,43,20,53
TN,DeKalb,Accident,0,1,0,0,0,0,0,0,0,0,0,0
TN,DeKalb,Broken,0,1,0,0,0,0,0,0,0,0,0,0
TN,DeKalb,Congestion,0,0,88,3,0,0,0,0,0,0,0,0
TN,DeKalb,Construction,0,0,0,0,0,2,0,0,1,0,0,0
TN,DeKalb,Incident,0,1,1,0,0,0,0,0,0,0,0,0
TN,DeKalb,ALL,0,3,89,3,0,2,0,0,1,0,0,0
TN,Decatur,Accident,0,4,1,0,0,0,0,0,0,0,0,0
TN,Decatur,Congestion,0,0,296,15,0,0,0,0,0,0,0,0
TN,Decatur,Construction,0,0,0,0,0,1,1,0,0,1,0,3
TN,Decatur,Incident,0,1,4,2,0,0,0,0,0,0,0,0
TN,Decatur,ALL,0,5,301,17,0,1,1,0,0,1,0,3
TN,Dekalb,Congestion,0,0,75,2,0,0,0,0,0,0,0,0
TN,Dekalb,Construction,0,0,0,0,0,0,0,0,0,0,0,1
TN,Dekalb,ALL,0,0,75,2,0,0,0,0,0,0,0,1
TN,Dickson,Accident,0,15,7,0,0,0,0,0,0,0,0,0
TN,Dickson,Broken,0,4,2,0,0,0,0,0,0,0,0,0
TN,Dickson,Congestion,0,0,514,33,3,0,0,0,0,0,0,0
TN,Dickson,Construction,0,2,0,0,0,1,1,1,0,1,0,4
TN,Dickson,Incident,0,17,5,4,0,0,0,0,0,0,0,0
TN,Dickson,Lane,0,2,2,0,0,0,0,0,0,0,0,0
TN,Dickson,ALL,0,40,530,37,3,1,1,1,0,1,0,4
TN,Dyer,Accident,0,4,0,0,0,0,0,0,0,0,0,0
TN,Dyer,Broken,0,1,0,0,0,0,0,0,0,0,0,0
TN,Dyer,Congestion,0,1,477,1,0,0,0,0,0,0,0,0
TN,Dyer,Construction,0,0,0,0,0,0,0,1,0,1,0,6
TN,Dyer,Incident,0,4,4,0,3,0,4,0,0,0,0,0
TN,Dyer,Other,0,2,0,0,0,0,0,0,0,0,0,0
TN,Dyer,ALL,0,12,481,1,3,0,4,1,0,1,0,6
TN,Fayette,Accident,0,7,3,1,0,0,0,0,0,0,0,0
TN,Fayette,Broken,0,2,0,0,0,0,0,0,0,0,0,0
TN,Fayette,Congestion,0,0,505,31,1,0,0,0,0,0,0,0
TN,Fayette,Construction,0,1,1,2,1,4,5,0,2,7,5,7
TN,Fayette,Incident,0,3,4,2,1,0,0,0,0,0,0,0
TN,Fayette,Lane,0,1,0,0,0,1,0,0,0,0,0,0
TN,Fayette,ALL,0,14,513,36,3,5,5,0,2,7,5,7
TN,Fentress,Congestion,0,0,120,5,1,0,0,0,0,0,0,0
TN,Fentress,Construction,0,0,0,0,0,0,0,0,0,0,0,2
TN,Fentress,Incident,0,2,3,0,0,0,0,0,0,0,1,2
TN,Fentress,ALL,0,2,123,5,1,0,0,0,0,0,1,4
TN,Franklin,Accident,0,2,1,0,0,0,0,0,0,0,0,0
TN,Franklin,Broken,0,1,0,1,0,0,0,0,0,0,0,0
TN,Franklin,Congestion,0,0,174,1,0,0,0,0,0,0,0,0
TN,Franklin,Construction,0,1,0,0,1,19,1,0,0,0,0,6
TN,Franklin,Incident,0,1,1,0,0,0,0,0,0,0,0,0
TN,Franklin,Other,0,0,0,1,0,1,0,0,0,0,0,0
TN,Franklin,ALL,0,5,176,3,1,20,1,0,0,0,0,6
TN,Gibson,Accident,0,3,0,0,0,0,0,0,0,0,0,0
TN,Gibson,Congestion,0,0,937,5,0,0,0,0,0,0,0,0
TN,Gibson,Construction,0,0,0,0,0,1,0,0,0,0,0,0
TN,Gibson,Incident,0,4,3,1,1,0,0,0,0,0,0,0
TN,Gibson,ALL,0,7,940,6,1,1,0,0,0,0,0,0
TN,Giles,Accident,0,5,0,0,0,0,0,0,0,0,0,0
TN,Giles,Broken,0,1,0,0,0,0,0,0,0,0,0,0
TN,Giles,Congestion,0,0,394,11,3,0,0,0,0,0,0,0
TN,Giles,Construction,0,1,0,0,0,2,0,0,1,0,0,10
TN,Giles,Incident,0,2,2,0,3,0,0,0,0,0,0,0
TN,Giles,Lane,0,0,0,1,0,0,0,0,0,0,0,0
TN,Giles,ALL,0,9,396,12,6,2,0,0,1,0,0,10
TN,Grainger,Accident,0,2,0,0,0,0,0,0,0,0,0,0
TN,Grainger,Congestion,0,0,265,10,0,0,0,0,0,0,0,0
TN,Grainger,Construction,0,0,0,0,2,0,3,0,0,0,0,0
TN,Grainger,Incident,0,3,2,0,0,0,0,0,0,0,0,0
TN,Grainger,ALL,0,5,267,10,2,0,3,0,0,0,0,0
TN,Greene,Accident,0,15,4,0,0,0,0,0,0,0,0,0
TN,Greene,Broken,0,3,2,0,0,0,0,0,0,0,0,0
TN,Greene,Congestion,0,0,229,10,0,0,0,0,0,0,0,0
TN,Greene,Construction,0,3,1,0,0,0,1,1,0,0,0,6
TN,Greene,Incident,0,12,2,0,0,0,0,0,0,0,0,0
TN,Greene,Lane,0,2,2,0,0,0,0,0,0,0,0,0
TN,Greene,ALL,0,35,240,10,0,0,1,1,0,0,0,6
TN,Grundy,Accident,0,7,3,1,0,0,0,0,0,0,0,0
TN,Grundy,Broken,0,3,1,0,0,0,0,0,0,0,0,0
TN,Grundy,Congestion,0,0,63,7,1,1,1,0,0,0,0,0
TN,Grundy,Construction,0,0,0,0,1,16,1,0,0,1,1,2
TN,Grundy,Incident,0,4,2,0,0,1,0,0,0,0,0,0
TN,Grundy,Lane,0,1,1,0,0,0,0,0,0,0,0,0
TN,Grundy,Other,0,0,1,0,0,11,0,0,0,0,0,0
TN,Grundy,ALL,0,15,71,8,2,29,2,0,0,1,1,2
TN,Hamblen,Accident,0,9,2,0,0,0,0,0,0,0,0,0
TN,Hamblen,Broken,0,1,0,0,0,0,0,0,0,0,0,0
TN,Hamblen,Congestion,0,0,410,40,2,0,0,0,0,0,0,0
TN,Hamblen,Construction,0,0,0,0,0,0,0,1,0,3,1,15
TN,Hamblen,Incident,0,2,8,0,0,0,0,0,0,0,0,0
TN,Hamblen,Lane,0,2,0,0,0,0,0,0,0,0,0,0
TN,Hamblen,ALL,0,14,420,40,2,0,0,1,0,3,1,15
TN,Hamilton,Accident,0,661,359,14,2,0,0,0,0,0,0,0
TN,Hamilton,Broken,0,884,351,13,2,0,0,0,0,0,0,0
TN,Hamilton,Congestion,1,0,6226,780,105,4,0,0,0,0,0,0
TN,Hamilton,Construction,0,18,7,12,14,26,19,9,22,6,12,22
TN,Hamilton,Event,0,0,0,0,0,0,75,0,0,0,0,0
TN,Hamilton,Incident,0,111,119,41,9,1,0,0,0,0,0,0
TN,Hamilton,Lane,0,167,49,4,0,0,0,0,0,0,0,0
TN,Hamilton,Other,0,3,0,0,0,0,0,0,8,0,0,0
TN,Hamilton,ALL,1,1844,7111,864,132,31,94,9,30,6,12,22
TN,Hancock,Congestion,0,0,16,0,0,0,0,0,0,0,0,0
TN,Hancock,Construction,0,0,0,0,0,0,0,0,0,0,0,1
TN,Hancock,ALL,0,0,16,0,0,0,0,0,0,0,0,1
TN,Hardeman,Congestion,0,0,327,19,1,0,0,0,0,0,0,0
TN,Hardeman,Construction,0,0,0,0,5,19,0,1,6,0,0,6
TN,Hardeman,ALL,0,0,327,19,6,19,0,1,6,0,0,6
TN,Hardin,Accident,0,0,1,0,0,0,0,0,0,0,0,0
TN,Hardin,Congestion,0,0,187,9,0,0,0,0,0,0,0,0
TN,Hardin,Construction,0,0,0,0,4,30,2,2,0,0,0,3
TN,Hardin,Incident,0,2,3,0,0,0,0,0,0,0,0,0
TN,Hardin,ALL,0,2,191,9,4,30,2,2,0,0,0,3
TN,Hawkins,Accident,0,1,0,1,0,0,0,0,0,0,0,0
TN,Hawkins,Congestion,0,0,112,7,0,0,0,0,0,0,0,0
TN,Hawkins,Construction,0,0,0,0,0,0,0,0,0,0,0,2
TN,Hawkins,Incident,0,2,3,1,0,0,0,0,0,0,0,0
TN,Hawkins,ALL,0,3,115,9,0,0,0,0,0,0,0,2
TN,Haywood,Accident,0,12,3,0,0,0,0,0,0,0,0,0
TN,Haywood,Broken,0,4,0,0,0,0,0,0,0,0,0,0
TN,Haywood,Congestion,0,0,590,22,2,0,0,0,0,0,0,0
TN,Haywood,Construction,0,1,0,0,0,1,3,1,0,3,6,5
TN,Haywood,Incident,0,11,4,2,2,0,0,0,0,0,0,0
TN,Haywood,Lane,0,4,0,0,0,0,0,0,0,0,0,0
TN,Haywood,ALL,0,32,597,24,4,1,3,1,0,3,6,5
TN,Henderson,Accident,0,5,0,0,0,0,0,0,0,0,0,0
TN,Henderson,Broken,0,3,1,0,0,0,0,0,0,0,0,0
TN,Henderson,Congestion,0,0,666,30,2,0,0,0,0,0,0,0
TN,Henderson,Construction,0,0,0,0,0,2,0,0,0,0,0,5
TN,Henderson,Incident,0,2,13,1,0,0,0,0,0,0,0,0
TN,Henderson,Lane,0,0,0,1,0,0,0,0,0,0,0,0
TN,Henderson,ALL,0,10,680,32,2,2,0,0,0,0,0,5
TN,Henry,Accident,0,2,0,0,0,0,0,0,0,0,0,0
TN,Henry,Congestion,0,0,1039,4,0,0,0,0,0,0,0,0
TN,Henry,Construction,0,0,0,0,0,0,0,0,0,0,1,2
TN,Henry,Incident,0,0,5,0,0,0,0,0,0,0,0,0
TN,Henry,ALL,0,2,1044,4,0,0,0,0,0,0,1,2
TN,Hickman,Accident,0,5,5,0,1,0,0,0,0,0,0,0
TN,Hickman,Broken,0,4,2,0,0,0,0,0,0,0,0,0
TN,Hickman,Congestion,0,0,162,12,3,1,0,0,0,0,0,0
TN,Hickman,Construction,0,0,0,0,0,0,7,1,0,0,0,6
TN,Hickman,Incident,0,3,4,1,0,0,0,0,0,0,0,0
TN,Hickman,Lane,0,0,1,0,0,0,0,0,0,0,0,0
TN,Hickman,ALL,0,12,174,13,4,1,7,1,0,0,0,6
TN,Houston,Accident,0,1,1,0,0,0,0,0,0,0,0,0
TN,Houston,Congestion,0,0,36,2,0,0,0,0,0,0,0,0
TN,Houston,Construction,0,0,0,0,0,0,4,0,0,0,0,0
TN,Houston,Incident,0,2,1,0,0,0,0,0,0,0,0,0
TN,Houston,ALL,0,3,38,2,0,0,4,0,0,0,0,0
TN,Humphreys,Accident,0,3,1,0,0,0,0,0,0,0,0,0
TN,Humphreys,Broken,0,1,0,0,0,0,0,0,0,0,0,0
TN,Humphreys,Congestion,0,0,609,15,4,0,0,0,0,0,0,0
TN,Humphreys,Construction,0,1,0,0,0,0,2,1,0,0,1,2
TN,Humphreys,Incident,0,5,3,0,1,0,0,0,0,0,0,0
TN,Humphreys,Lane,0,1,2,0,0,0,0,0,0,0,0,0
TN,Humphreys,ALL,0,11,615,15,5,0,2,1,0,0,1,2
TN,Jackson,Accident,0,1,0,0,0,0,0,0,0,0,0,0
TN,Jackson,Congestion,0,0,32,1,0,0,0,0,0,0,0,0
TN,Jackson,Construction,0,0,0,0,0,0,0,0,0,1,0,0
TN,Jackson,Incident,0,2,0,1,0,0,0,0,0,0,0,0
TN,Jackson,ALL,0,3,32,2,0,0,0,0,0,1,0,0
TN,Jefferson,Accident,0,27,9,0,0,0,0,0,0,0,0,0
TN,Jefferson,Broken,0,5,4,0,0,0,0,0,0,0,0,0
TN,Jefferson,Congestion,0,0,467,31,6,1,0,0,0,0,0,0
TN,Jefferson,Construction,0,0,0,0,0,0,1,1,0,0,1,13
TN,Jefferson,Incident,0,7,4,0,2,0,0,0,0,0,0,0
TN,Jefferson,Lane,0,0,1,1,0,0,0,0,0,0,0,0
TN,Jefferson,Other,0,0,0,0,0,0,0,0,0,0,0,1
TN,Jefferson,ALL,0,39,485,32,8,1,1,1,0,0,1,14
TN,Johnson,Accident,0,2,0,0,0,0,0,0,0,0,0,0
TN,Johnson,Congestion,0,0,97,0,0,0,0,0,0,0,0,0
TN,Johnson,Incident,0,0,1,0,0,0,0,0,0,0,0,0
TN,Johnson,ALL,0,2,98,0,0,0,0,0,0,0,0,0
TN,Knox,Accident,0,446,370,5,1,0,0,0,0,0,0,0
TN,Knox,Broken,0,79,26,1,0,0,0,0,0,0,0,0
TN,Knox,Congestion,0,1,6716,665,45,5,0,0,0,0,0,0
TN,Knox,Construction,0,9,5,14,27,66,58,73,20,8,6,45
TN,Knox,Event,0,0,0,0,0,0,20,0,0,0,0,0
TN,Knox,Incident,0,53,59,26,6,0,0,0,0,0,0,0
TN,Knox,Lane,0,45,15,2,0,0,0,0,0,0,0,0
TN,Knox,Other,0,0,0,0,0,0,1,0,0,0,0,1
TN,Knox,ALL,0,633,7191,713,79,71,79,73,20,8,6,46
TN,Lake,Congestion,0,0,12,1,0,0,0,0,0,0,0,0
TN,Lake,Construction,0,0,0,0,0,0,0,1,0,0,0,3
TN,Lake,Incident,0,0,0,0,0,0,1,0,0,0,0,0
TN,Lake,Other,0,0,0,1,0,0,0,0,0,0,0,0
TN,Lake,ALL,0,0,12,2,0,0,1,1,0,0,0,3
TN,Lauderdale,Accident,0,1,0,0,0,0,0,0,0,0,0,0
TN,Lauderdale,Congestion,0,0,137,1,0,0,0,0,0,0,0,0
TN,Lauderdale,Construction,0,0,0,0,0,1,1,1,0,0,0,3
TN,Lauderdale,Incident,0,7,0,1,1,0,1,0,0,0,0,0
TN,Lauderdale,Other,0,1,0,0,0,0,0,0,0,0,0,0
TN,Lauderdale,ALL,0,9,137,2,1,1,2,1,0,0,0,3
TN,Lawrence,Accident,0,2,0,0,0,0,0,0,0,0,0,0
TN,Lawrence,Broken,0,2,1,0,0,0,0,0,0,0,0,0
TN,Lawrence,Congestion,0,0,140,4,0,0,0,0,0,0,0,0
TN,Lawrence,Construction,0,0,0,0,0,0,0,1,1,0,0,1
TN,Lawrence,Incident,0,2,1,0,0,0,0,0,0,0,0,0
TN,Lawrence,ALL,0,6,142,4,0,0,0,1,1,0,0,1
TN,Lewis,Accident,0,0,1,0,0,0,0,0,0,0,0,0
TN,Lewis,Congestion,0,0,51,0,0,0,0,0,0,0,0,0
TN,Lewis,Construction,0,0,0,0,0,0,0,0,0,0,1,3
TN,Lewis,ALL,0,0,52,0,0,0,0,0,0,0,1,3
TN,Lincoln,Congestion,0,0,597,10,0,0,0,0,0,0,0,0
TN,Lincoln,Construction,0,0,0,0,0,0,2,0,0,0,0,1
TN,Lincoln,Incident,0,1,11,0,1,0,0,0,0,0,0,0
TN,Lincoln,ALL,0,1,608,10,1,0,2,0,0,0,0,1
TN,Loudon,Accident,0,29,26,0,0,0,0,0,0,0,0,0
TN,Loudon,Broken,0,4,1,0,0,0,0,0,0,0,0,0
TN,Loudon,Congestion,0,0,1462,65,4,0,0,0,0,0,0,0
TN,Loudon,Construction,0,0,0,0,0,0,0,0,0,1,0,2
TN,Loudon,Incident,0,6,11,2,0,2,0,0,0,0,0,0
TN,Loudon,Lane,0,0,1,0,0,0,0,0,0,0,0,0
TN,Loudon,Other,0,0,0,0,0,0,0,1,0,0,0,0
TN,Loudon,ALL,0,39,1501,67,4,2,0,1,0,1,0,2
TN,Macon,Congestion,0,0,135,1,0,0,0,0,0,0,0,0
TN,Macon,Construction,0,0,0,0,0,1,0,1,0,0,0,3
TN,Macon,Incident,0,3,2,1,0,0,0,0,0,0,0,0
TN,Macon,ALL,0,3,137,2,0,1,0,1,0,0,0,3
TN,Madison,Accident,0,23,4,0,0,0,0,0,0,0,0,0
TN,Madison,Broken,0,4,3,0,0,0,0,0,0,0,0,0
TN,Madison,Congestion,0,0,2233,221,58,23,0,0,0,0,0,0
TN,Madison,Construction,0,1,0,0,4,11,8,0,0,2,1,7
TN,Madison,Event,0,0,0,0,0,0,73,0,0,0,0,0
TN,Madison,Incident,0,9,23,7,1,0,0,0,0,0,0,0
TN,Madison,Lane,0,7,2,0,0,0,0,0,0,0,0,0
TN,Madison,Other,0,1,0,0,0,0,0,0,0,0,0,0
TN,Madison,ALL,0,45,2265,228,63,34,81,0,0,2,1,7
TN,Marion,Accident,0,18,16,0,0,0,0,0,0,0,0,0
TN,Marion,Broken,0,8,5,0,0,0,0,0,0,0,0,0
TN,Marion,Congestion,0,0,245,16,5,0,0,0,0,0,0,0
TN,Marion,Construction,0,2,0,1,8,63,1,1,3,2,1,2
TN,Marion,Incident,0,16,2,1,0,0,0,0,0,0,0,0
TN,Marion,Lane,0,4,1,1,2,0,0,0,0,0,0,0
TN,Marion,Other,0,0,0,0,1,3,0,0,0,0,0,0
TN,Marion,ALL,0,48,269,19,16,66,1,1,3,2,1,2
TN,Marshall,Accident,0,4,3,0,0,0,0,0,0,0,0,0
TN,Marshall,Broken,0,3,1,0,0,0,0,0,0,0,0,0
TN,Marshall,Congestion,0,0,603,25,3,0,0,0,0,0,0,0
TN,Marshall,Construction,0,0,0,0,0,0,0,0,0,0,0,3
TN,Marshall,Incident,0,3,8,4,1,0,0,0,0,0,0,0
TN,Marshall,Other,0,0,0,0,0,0,0,0,0,0,0,1
TN,Marshall,ALL,0,10,615,29,4,0,0,0,0,0,0,4
TN,Maury,Accident,0,5,11,0,0,0,0,0,0,0,0,0
TN,Maury,Congestion,0,0,2096,204,18,0,0,0,0,0,0,0
TN,Maury,Construction,0,1,0,1,1,0,2,1,0,0,0,8
TN,Maury,Incident,0,11,23,16,7,0,0,0,0,0,0,0
TN,Maury,Lane,0,1,0,0,0,0,0,0,0,0,0,0
TN,Maury,Other,0,0,0,0,0,0,0,0,0,0,0,1
TN,Maury,ALL,0,18,2130,221,26,0,2,1,0,0,0,9
TN,McMinn,Accident,0,17,6,0,0,0,0,0,0,0,0,0
TN,McMinn,Broken,0,3,0,0,0,0,0,0,0,0,0,0
TN,McMinn,Congestion,0,0,412,24,2,1,0,0,0,0,0,0
TN,McMinn,Construction,0,2,0,1,0,1,1,0,0,0,0,5
TN,McMinn,Incident,0,17,5,0,0,0,0,0,0,0,0,0
TN,McMinn,Lane,0,2,0,0,0,0,0,0,0,0,0,0
TN,McMinn,Other,0,1,0,0,0,0,0,0,0,0,0,0
TN,McMinn,ALL,0,42,423,25,2,2,1,0,0,0,0,5
TN,McNairy,Congestion,0,0,283,2,0,0,0,0,0,0,0,0
TN,McNairy,Construction,0,0,1,1,2,25,0,1,2,1,0,3
TN,McNairy,ALL,0,0,284,3,2,25,0,1,2,1,0,3
TN,Mcminn,Congestion,0,0,64,7,2,0,0,0,0,0,0,0
TN,Mcminn,Construction,0,0,0,0,0,0,0,0,0,0,0,1
TN,Mcminn,Incident,0,1,1,1,0,0,0,0,0,0,0,0
TN,Mcminn,ALL,0,1,65,8,2,0,0,0,0,0,0,1
TN,Mcnairy,Congestion,0,0,23,2,0,0,0,0,0,0,0,0
TN,Mcnairy,Construction,0,0,0,2,1,3,0,0,0,0,2,0
TN,Mcnairy,ALL,0,0,23,4,1,3,0,0,0,0,2,0
TN,Meigs,Accident,0,1,1,0,0,0,0,0,0,0,0,0
TN,Meigs,Congestion,0,0,76,3,0,0,0,0,0,0,0,0
TN,Meigs,Construction,0,0,0,0,0,0,0,0,1,0,0,0
TN,Meigs,Incident,0,3,2,0,0,0,0,0,0,0,0,0
TN,Meigs,ALL,0,4,79,3,0,0,0,0,1,0,0,0
TN,Monroe,Accident,0,7,2,1,0,0,0,0,0,0,0,0
TN,Monroe,Congestion,0,0,315,7,2,1,0,0,0,0,0,0
TN,Monroe,Construction,0,0,0,0,0,2,0,0,0,0,0,1
TN,Monroe,Incident,0,4,2,3,1,0,0,0,0,0,0,0
TN,Monroe,Lane,0,0,1,0,0,0,0,0,0,0,0,0
TN,Monroe,ALL,0,11,320,11,3,3,0,0,0,0,0,1
TN,Montgomery,Accident,0,16,9,0,0,0,0,0,0,0,0,0
TN,Montgomery,Congestion,0,0,3013,478,63,2,0,0,0,0,0,0
TN,Montgomery,Construction,0,3,1,0,0,2,5,6,1,1,1,8
TN,Montgomery,Incident,0,15,52,36,6,0,0,0,0,0,0,0
TN,Montgomery,Lane,0,3,0,1,0,0,0,0,0,0,0,0
TN,Montgomery,ALL,0,37,3075,515,69,4,5,6,1,1,1,8
TN,Moore,Congestion,0,0,49,2,0,0,0,0,0,0,0,0
TN,Moore,Incident,0,0,2,0,0,0,0,0,0,0,0,0
TN,Moore,ALL,0,0,51,2,0,0,0,0,0,0,0,0
TN,Morgan,Congestion,0,0,254,1,0,0,0,0,0,0,0,0
TN,Morgan,Construction,0,0,0,0,0,0,0,0,0,1,0,5
TN,Morgan,ALL,0,0,254,1,0,0,0,0,0,1,0,5
TN,Obion,Accident,0,1,1,0,0,0,0,0,0,0,0,0
TN,Obion,Congestion,0,0,522,8,0,0,0,0,0,0,0,0
TN,Obion,Construction,0,0,0,0,0,0,0,0,0,3,4,2
TN,Obion,Incident,0,1,5,1,0,0,0,0,0,0,0,0
TN,Obion,ALL,0,2,528,9,0,0,0,0,0,3,4,2
TN,Overton,Accident,0,1,0,0,0,0,0,0,0,0,0,0
TN,Overton,Congestion,0,0,119,3,0,0,0,0,0,0,0,0
TN,Overton,Construction,0,0,0,0,0,3,0,0,0,0,0,0
TN,Overton,Incident,0,1,0,0,0,0,0,0,0,0,0,0
TN,Overton,ALL,0,2,119,3,0,3,0,0,0,0,0,0
TN,Perry,Accident,0,1,0,0,0,0,0,0,0,0,0,0
