State,City,mid_lat,mid_lng,Accident,Broken,Congestion,Construction,Event,Incident,Lane,Other
OH,Hamden,39.17715192536079,-82.49356083062176,0.0,0.0,30.63833333333334,0.0,0.0,249.08974358974362,0.0,0.0
OH,Hamersville,38.91337637858486,-83.99489231729082,0.0,0.0,42.75555555555555,0.0,0.0,0.0,0.0,0.0
OH,Hamilton,39.39580415037059,-84.56961031086146,30.96290322580644,29.63125,50.90810702875402,37930.05745614035,0.0,53.68039215686275,0.0,0.0
OH,Hamler,41.228778046017254,-84.0344987637673,0.0,0.0,46.266666666666666,23772.216666666667,0.0,36.766666666666666,0.0,0.0
OH,Hanoverton,40.760555742681,-80.9079390623348,44.35,0.0,46.71721311475412,0.0,0.0,31.888888888888886,0.0,0.0
OH,Harpster,40.74319664567133,-83.21673574917978,0.0,0.0,40.63275862068965,0.0,0.0,0.0,0.0,0.0
OH,Harrisburg,39.807159457549226,-83.1702113668325,0.0,0.0,49.1060606060606,0.0,0.0,0.0,0.0,0.0
OH,Harrison,39.23834576500531,-84.77973219455377,35.070588235294125,33.98095238095238,46.03921568627451,17092.366666666665,0.0,67.52575757575757,29.683333333333334,0.0
OH,Harrod,40.68399609691824,-83.95329345642018,0.0,0.0,37.723333333333336,780.0,0.0,0.0,0.0,0.0
OH,Hartville,40.9663531560941,-81.32223740844988,0.0,0.0,46.263194444444444,911278.3333333334,0.0,59.233333333333334,0.0,0.0
OH,Haskins,41.46428934543101,-83.70495587340501,44.31666666666667,0.0,42.46666666666667,0.0,0.0,0.0,0.0,0.0
OH,Haviland,41.024666874978664,-84.57280534808301,0.0,0.0,42.62916666666667,0.0,0.0,0.0,0.0,0.0
OH,Heath,40.01331076667802,-82.39410270001765,33.537777777777784,29.758333333333333,42.27182389937106,0.0,0.0,31.862962962962968,45.0,0.0
OH,Hebron,39.9537708313817,-82.51737729008053,32.38854166666667,44.483333333333334,43.02932739861521,29.55,0.0,41.66153846153846,0.0,0.0
OH,Helena,41.341686488337615,-83.29705778199155,0.0,0.0,36.45865384615386,0.0,0.0,32.56666666666666,0.0,0.0
OH,Hicksville,41.31063406746504,-84.73456412018899,0.0,0.0,49.354166666666664,0.0,0.0,29.35,0.0,0.0
OH,Highland Hills,41.44208900000001,-81.49782600000002,0.0,0.0,75.23333333333333,0.0,0.0,0.0,0.0,0.0
OH,Hilliard,40.023895963482595,-83.13213860642634,33.50441767068272,30.295238095238094,44.58506825938564,5363.617948717948,0.0,49.18227513227513,61.21666666666667,0.0
OH,Hillsboro,39.181956819420954,-83.59104778580375,39.56666666666667,0.0,40.87130784150732,16954.473333333335,0.0,43.69090909090909,0.0,0.0
OH,Hinckley,41.24055472716673,-81.7477523516261,34.78888888888889,44.3,36.78459119496856,0.0,0.0,35.016666666666666,0.0,0.0
OH,Hiram,41.37328047386224,-81.1626825003566,37.06666666666666,0.0,51.93533333333334,29.633333333333333,0.0,29.433333333333334,0.0,0.0
OH,Holgate,41.25848980975888,-84.13435848524847,0.0,0.0,47.0,0.0,0.0,51.59166666666667,0.0,0.0
OH,Holland,41.614294614966944,-83.70112466303834,31.29375,44.724999999999994,54.578480589022796,25580.04102564103,0.0,78.55769230769229,0.0,0.0
OH,Holmesville,40.62905625291804,-81.92690577077296,0.0,0.0,40.0,0.0,0.0,36.65,0.0,0.0
OH,Homerville,41.045171558541696,-82.11964928411822,0.0,0.0,43.965441176470584,0.0,0.0,11.266666666666667,0.0,0.0
OH,Homeworth,40.83425161602179,-81.10657900864031,0.0,0.0,48.18333333333333,0.0,0.0,29.683333333333334,0.0,0.0
OH,Hooven,39.171612,-84.764771,0.0,0.0,50.125,0.0,0.0,0.0,0.0,0.0
OH,Hopedale,40.32687475457112,-80.89354436440996,0.0,0.0,43.86521739130434,0.0,0.0,0.0,0.0,0.0
OH,Hopewell,39.95180338650775,-82.17648631267868,45.0,0.0,43.9513605442177,0.0,0.0,52.15,0.0,0.0
OH,Houston,40.26393088366099,-84.35724092350762,0.0,0.0,49.77929292929292,0.0,0.0,0.0,0.0,0.0
OH,Howard,40.40360834476334,-82.29833519196029,29.616666666666667,0.0,35.14563106796116,0.0,0.0,2950.81,0.0,0.0
OH,Hubbard,41.1731528288328,-80.56754961937608,29.65,0.0,52.145021645021664,268.1666666666667,0.0,75.8,0.0,0.0
OH,Hudson,41.249488491898454,-81.46925910732833,41.562121212121205,0.0,46.43901515151522,36.44166666666667,0.0,48.89848484848485,0.0,0.0
OH,Huntsburg,41.53423377880721,-81.09150161365181,39.25,0.0,45.31068376068376,600.0,0.0,29.233333333333334,29.433333333333334,0.0
OH,Huntsville,40.44417461022681,-83.82002873772056,29.533333333333335,29.666666666666668,40.91210826210827,1139.0,0.0,26.09166666666667,120.0,0.0
OH,Huron,41.3860815770062,-82.55966153928982,29.4,0.0,36.41391304347824,25558.0,0.0,29.945833333333333,45.0,0.0
OH,Independence,41.3929220622379,-81.64932167550107,38.717450142450154,37.20087719298246,38.20586654016446,636.561111111111,0.0,35.1313953488372,43.13484848484848,44.03333333333333
OH,Irondale,40.57649500445155,-80.66897710811278,0.0,0.0,42.513888888888886,0.0,0.0,0.0,0.0,0.0
OH,Ironton,38.54103080245452,-82.6830342135804,0.0,0.0,42.15816091954022,41008.42083333333,0.0,1190.0444444444445,0.0,0.0
OH,Irwin,40.13152827977108,-83.46505222626631,0.0,0.0,36.229901960784325,0.0,0.0,29.683333333333334,0.0,0.0
OH,Jackson,39.05158722650987,-82.62988376485393,50.15952380952381,0.0,42.18934010152284,108254.58333333333,0.0,36.89791666666666,0.0,0.0
OH,Jackson Center,40.4377021107808,-84.04629939747434,0.0,0.0,37.58796296296296,17938.5,0.0,29.366666666666667,0.0,0.0
OH,Jacobsburg,39.92679320539543,-80.93239050712462,0.0,0.0,43.43424242424244,150224.05,0.0,656.9,0.0,0.0
OH,Jamestown,39.65369041535631,-83.71692069758087,29.73333333333333,29.694444444444443,42.74069529652352,17359.333333333332,0.0,44.38333333333333,120.0,0.0
OH,Jefferson,41.7106711215265,-80.72297081261677,0.0,0.0,46.267524509803906,109056.33333333333,0.0,94.51666666666667,0.0,0.0
OH,Jeffersonville,39.62482332591221,-83.60110664287888,34.449999999999996,29.733333333333334,82.25124378109454,254570.7111111111,0.0,132.525,0.0,0.0
OH,Jenera,40.84286667579679,-83.75708467155495,0.0,0.0,37.92916666666667,0.0,0.0,0.0,0.0,0.0
OH,Jeromesville,40.79438041814968,-82.1799469721617,0.0,0.0,36.91714285714285,0.0,0.0,18.416666666666668,0.0,0.0
OH,Jerusalem,39.86224074908618,-81.13093277614246,0.0,0.0,46.85390070921984,0.0,0.0,1408.65,224.36666666666665,0.0
OH,Jewett,40.36017823246665,-80.9771233390593,29.633333333333333,0.0,43.98694779116465,720.0,0.0,0.0,0.0,0.0
OH,Johnstown,40.155880988292225,-82.68069214902938,32.006140350877196,29.533333333333335,40.81475095785438,0.0,0.0,32.27222222222222,0.0,0.0
OH,Junction City,39.72458038444004,-82.30904650807418,0.0,0.0,45.531666666666666,0.0,0.0,29.033333333333335,0.0,0.0
OH,Kalida,40.982853000000006,-84.200142,0.0,0.0,44.70833333333333,0.0,0.0,0.0,0.0,0.0
OH,Kansas,41.2323158343921,-83.25655407267234,0.0,0.0,42.41250000000001,0.0,0.0,1469.2333333333333,0.0,0.0
OH,Kensington,40.73679761064269,-80.96061389091938,0.0,0.0,45.37416666666667,0.0,0.0,40.8,0.0,0.0
OH,Kent,41.132138100595256,-81.35279076108112,29.4,0.0,46.80356506238862,120566.6625,540.0,97.07499999999999,0.0,0.0
OH,Kenton,40.648827390534215,-83.58943991396964,0.0,0.0,41.120068027210884,33899.0,0.0,37.233333333333334,0.0,0.0
OH,Kettering,39.71210201661683,-84.12774953106893,34.68888888888889,0.0,38.99444444444445,0.0,0.0,30.0,0.0,0.0
OH,Killbuck,40.482741797821085,-82.02153923114967,29.283333333333335,0.0,42.36147540983605,99036.78333333334,0.0,85.03571428571426,0.0,0.0
OH,Kimbolton,40.162140639991456,-81.56576671881056,0.0,0.0,42.35,29.566666666666666,0.0,29.377777777777776,0.0,0.0
OH,Kings Mills,39.35577407061874,-84.24998842835969,0.0,0.0,79.09166666666667,0.0,0.0,0.0,0.0,0.0
OH,Kingston,39.48590130269522,-82.84976194772784,29.6,0.0,39.58809523809524,254252.61666666667,0.0,0.0,0.0,0.0
OH,Kingsville,41.87895490665539,-80.66236753706693,0.0,0.0,45.603888888888896,123568.5,0.0,43.24166666666667,0.0,0.0
OH,Kinsman,41.41473572836695,-80.57869559706981,0.0,0.0,48.00860215053765,0.0,0.0,0.0,0.0,0.0
OH,Kirkersville,39.959103,-82.599739,0.0,0.0,56.194444444444436,0.0,0.0,0.0,0.0,0.0
OH,Kirtland,41.58217593183052,-81.33671750205255,0.0,0.0,50.964583333333344,0.0,0.0,0.0,0.0,0.0
OH,Kitts Hill,38.57163855579802,-82.53628879520902,0.0,0.0,44.68703703703704,252913.26666666666,0.0,0.0,0.0,0.0
OH,La Rue,40.61357303860274,-83.37597912743644,0.0,0.0,42.44019607843138,0.0,0.0,0.0,0.0,0.0
OH,LaGrange,41.18453950019713,-82.12107053203768,0.0,0.0,55.575,0.0,0.0,0.0,0.0,0.0
OH,Lagrange,41.248624450589915,-82.12389999938914,29.683333333333334,0.0,38.71666666666666,22161.225,0.0,29.616666666666667,0.0,0.0
OH,Lake Milton,41.10091791761581,-80.9777230020151,0.0,0.0,46.75229885057471,0.0,0.0,0.0,0.0,0.0
OH,Lakeside Marblehead,41.523545157145634,-82.77098987667111,0.0,0.0,44.92619047619048,13747.633333333333,0.0,1498.7,0.0,0.0
OH,Lakeview,40.50930812980525,-83.9274945202832,0.0,0.0,39.46939655172413,660.0,0.0,39.48888888888889,0.0,0.0
OH,Lakeville,40.6109594341756,-82.12901289227781,0.0,0.0,45.69358974358974,295920.0,0.0,0.0,0.0,0.0
OH,Lakewood,41.48072362701738,-81.80026879963349,39.21222222222222,0.0,45.51414728682168,54.894444444444446,0.0,42.525,42.96666666666667,0.0
OH,Lancaster,39.704990522630105,-82.60809456836971,29.628571428571426,37.11666666666667,42.604470938897094,44.166666666666664,0.0,42.17727272727273,0.0,0.0
OH,Langsville,39.0463065151561,-82.23451153178272,0.0,0.0,27.568333333333335,0.0,0.0,914.3416666666667,0.0,0.0
OH,Latham,39.08919068346792,-83.29650298059697,0.0,0.0,40.76111111111111,119400.0,0.0,0.0,0.0,0.0
OH,Laura,39.956546915811124,-84.4244493364472,0.0,0.0,48.465151515151504,600.0,0.0,0.0,0.0,0.0
OH,Laurelville,39.45502903087802,-82.7188986108071,0.0,0.0,41.30888888888889,0.0,0.0,43.85,0.0,0.0
OH,Leavittsburg,41.240516610880334,-80.89337874515266,0.0,0.0,44.879012345679,0.0,0.0,0.0,0.0,0.0
OH,Lebanon,39.434858885966825,-84.20575803186496,31.46075268817203,30.88333333333333,48.60569985569987,12482.016666666665,0.0,41.01547619047619,41.014583333333334,300.0
OH,Leesburg,39.35530735710532,-83.55959567435718,0.0,0.0,43.184499999999986,170288.23333333334,0.0,0.0,0.0,0.0
OH,Leetonia,40.85171532450207,-80.7446434435733,0.0,0.0,43.496575342465746,600.0,0.0,32.81666666666666,0.0,0.0
OH,Leipsic,41.104338257108815,-84.00705262870284,29.583333333333332,30.0,41.84342105263157,0.0,0.0,28.91111111111111,29.583333333333332,0.0
OH,Lewis Center,40.165442634147766,-83.01618077618662,34.20965517241381,34.85555555555556,38.842132570944464,23640.954545454544,0.0,40.53173076923077,97.3875,0.0
OH,Lewisburg,39.84022379276643,-84.6104421887314,29.455555555555552,29.708333333333336,46.95995670995672,480.0,0.0,216.87499999999997,29.666666666666668,0.0
OH,Lewistown,40.450266507775666,-83.90977419821981,0.0,0.0,40.01752873563219,0.0,0.0,29.188888888888886,0.0,0.0
OH,Lewisville,39.785730375020144,-81.25172117964794,0.0,0.0,44.45544871794873,0.0,0.0,0.0,0.0,0.0
OH,Liberty Center,41.42957100395798,-83.95908407907264,0.0,0.0,43.508484848484834,0.0,0.0,28.608333333333334,0.0,0.0
OH,Liberty Township,39.39234042490011,-84.37472979658827,29.804166666666667,0.0,44.912222222222226,107227.725,0.0,37.212500000000006,0.0,0.0
OH,Liberty Twp,39.39904043111723,-84.45688047595371,29.733333333333334,29.783333333333335,47.71521739130435,0.0,0.0,29.733333333333334,0.0,0.0
OH,Lima,40.756847002522825,-84.10964383146734,31.03235294117647,26.916666666666668,35.66189054726372,21518.496666666666,0.0,37.60066666666667,58.12916666666667,0.0
OH,Lindsey,41.417094305581834,-83.23539548161871,0.0,0.0,38.691823899371066,62663.63333333333,0.0,44.37222222222223,0.0,0.0
OH,Lisbon,40.754439877281484,-80.7462770477805,32.916666666666664,0.0,46.18320053120851,1123.7333333333333,0.0,284.5770833333333,0.0,0.0
OH,Litchfield,41.171219670851954,-82.02324279435437,28.983333333333334,0.0,39.79513888888889,28895.00833333333,0.0,59.46666666666667,0.0,0.0
OH,Lithopolis,39.80278050009464,-82.82352050366596,29.7,0.0,49.55,0.0,0.0,0.0,0.0,0.0
OH,Little Hocking,39.267616309023104,-81.69503350545409,0.0,0.0,46.46666666666666,0.0,0.0,29.516666666666666,0.0,0.0
OH,Lockbourne,39.82706770547696,-82.99939133322454,32.3375,0.0,49.96249067859805,28.95,0.0,500.5008333333334,43.016666666666666,0.0
OH,Lockland,39.230540999999995,-84.462524,29.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,Lodi,41.03770100366036,-82.00584579187134,49.638888888888886,0.0,39.02916666666667,29.25,0.0,42.81111111111111,0.0,0.0
OH,Logan,39.518980768207776,-82.4010349836975,52.125,0.0,40.47071759259259,0.0,0.0,333.6338888888889,29.366666666666667,0.0
OH,London,39.93422534321381,-83.41208698264118,35.13809523809524,29.583333333333332,42.11254143646411,187553.34722222225,0.0,50.67916666666667,74.6,0.0
OH,Londonderry,39.26341297647367,-82.74520567161262,0.0,0.0,32.87786069651741,87376.25833333333,0.0,89.56666666666668,0.0,0.0
OH,Long Bottom,39.099480427068144,-81.86737347426887,0.0,0.0,47.778125,0.0,0.0,1632.9791666666667,0.0,0.0
OH,Lorain,41.43633246037973,-82.17371532602637,41.75666666666667,29.725,41.60387596899224,84602.12666666668,0.0,36.579166666666666,88.58333333333333,0.0
OH,Lore City,40.06281630611825,-81.43326937339877,44.18333333333333,0.0,44.63516377649326,0.0,0.0,293.20833333333337,0.0,0.0
OH,Loudonville,40.6546222486961,-82.22580364837233,0.0,0.0,36.55357142857143,36446.03666666667,0.0,36.4,0.0,0.0
OH,Louisville,40.86924773269367,-81.25657269278848,0.0,0.0,45.49518900343644,46079.0,0.0,47.88333333333333,0.0,0.0
OH,Loveland,39.23988871526991,-84.27510933901758,30.17634408602151,0.0,48.53035604665434,15855.980000000001,0.0,176.875,29.483333333333334,0.0
OH,Lowell,39.52727823618373,-81.49584389981929,0.0,0.0,49.99199999999999,0.0,0.0,42.1,0.0,0.0
OH,Lowellville,41.06789183892515,-80.52756185195364,0.0,0.0,45.10666666666666,47158.0,0.0,0.0,0.0,0.0
OH,Lower Salem,39.63205191753501,-81.34853747464818,0.0,0.0,42.01357388316152,0.0,0.0,304.2722222222222,0.0,0.0
OH,Lucas,40.69774460588797,-82.39908040165521,59.55,0.0,42.57333333333334,0.0,0.0,34.11666666666667,44.63333333333333,0.0
OH,Lucasville,38.88926480748443,-82.9976086429799,0.0,0.0,35.670538720538715,106095.06388888888,0.0,45.29047619047619,0.0,0.0
OH,Luckey,41.47452028039613,-83.43675987830676,29.75,0.0,47.254901960784316,0.0,0.0,0.0,0.0,0.0
OH,Ludlow Falls,40.003985546056555,-84.34215353915356,29.533333333333335,0.0,45.30897435897436,0.0,0.0,0.0,0.0,0.0
OH,Lynchburg,39.19996015775037,-83.82716087612283,43.78333333333333,0.0,41.28333333333333,131520.0,0.0,29.6,0.0,0.0
OH,Lyons,41.678367467953315,-84.0830592466231,29.4,0.0,45.588888888888896,123867.91666666667,0.0,28.733333333333334,0.0,0.0
OH,Macedonia,41.31042089579545,-81.51193556230638,40.60444444444445,28.85,47.39858156028372,600.0,0.0,46.047916666666666,29.716666666666665,0.0
OH,Macksburg,39.60774033498877,-81.45511827316462,0.0,29.441666666666666,46.1421875,0.0,0.0,0.0,0.0,0.0
OH,Madison,41.76247738870209,-81.06903428146549,29.566666666666666,0.0,47.00261780104713,660.0,0.0,39.9625,0.0,0.0
OH,Magnolia,40.65905917932136,-81.31880053907418,0.0,0.0,42.458333333333336,0.0,0.0,389.18333333333334,0.0,0.0
OH,Maineville,39.3316715556901,-84.23304058436719,30.72555555555556,0.0,46.449634502923956,64860.0,0.0,54.59444444444444,0.0,0.0
OH,Malinta,41.29277818093835,-83.9729843694748,0.0,0.0,41.79166666666667,0.0,0.0,30.0,44.71666666666667,0.0
OH,Malta,39.62481960871645,-81.93865675189383,0.0,0.0,39.27962962962964,0.0,0.0,0.0,0.0,0.0
OH,Malvern,40.69089490075928,-81.16648615626767,0.0,0.0,44.70222222222222,0.0,0.0,74.11666666666666,0.0,0.0
OH,Manchester,38.67627475299874,-83.63651127862477,0.0,0.0,33.52876712328767,103529.82777777778,0.0,1448.7555555555555,0.0,0.0
OH,Mansfield,40.74870938077434,-82.51644157778068,39.137301587301586,28.983333333333334,43.19996626180838,36479.20416666667,0.0,49.90000000000002,34.455555555555556,0.0
OH,Mantua,41.26272789060383,-81.21697475381175,29.15833333333333,0.0,46.37103448275863,90719.0,0.0,54.54166666666667,0.0,0.0
OH,Maple Heights,41.421664003967784,-81.56648285159838,38.79020833333333,40.76083333333333,43.27811059907836,4534.367499999999,0.0,38.300980392156866,35.370000000000005,0.0
OH,Maplewood,40.351119346778,-84.03771009389865,29.75,0.0,40.04358974358975,0.0,0.0,0.0,0.0,0.0
OH,Marathon,39.146759000469515,-84.00213250095138,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0
OH,Marengo,40.39169066640415,-82.82203704800995,38.453030303030296,0.0,45.752991452991445,264375.73333333334,0.0,95.75,0.0,0.0
OH,Margaretta,41.479625999999996,-82.83429699999999,0.0,0.0,49.754999999999995,0.0,0.0,0.0,0.0,0.0
OH,Maria Stein,40.399404666800784,-84.52961906296144,0.0,0.0,43.12166666666667,0.0,0.0,0.0,0.0,0.0
OH,Marietta,39.41487673011022,-81.45201944954614,52.15,29.65,45.93396334478814,0.0,0.0,137.51250000000002,0.0,0.0
OH,Marion,40.602649791209195,-83.1123385721895,28.783333333333335,0.0,41.14903381642506,274059.7833333333,540.0,39.37142857142858,0.0,0.0
OH,Mark Center,41.29613900000001,-84.655922,0.0,0.0,45.15,0.0,0.0,0.0,0.0,0.0
OH,Marshallville,40.91687432638856,-81.72444120950043,0.0,0.0,41.69324324324324,0.0,0.0,45.766666666666666,0.0,0.0
OH,Martin,41.615341603259324,-83.2846920580951,0.0,0.0,41.37777777777779,0.0,0.0,0.0,0.0,0.0
OH,Martins Ferry,40.09759699608376,-80.7290721704067,0.0,0.0,48.35944444444444,19131.8,0.0,755.7333333333333,44.233333333333334,0.0
OH,Martinsburg,40.273156292755004,-82.34428663046339,0.0,0.0,44.79666666666667,0.0,0.0,0.0,0.0,0.0
OH,Martinsville,39.33184147070819,-83.80360186823967,0.0,0.0,49.38181818181818,0.0,0.0,29.608333333333334,30.783333333333335,0.0
OH,Marysville,40.24462211971502,-83.37504917380005,35.09444444444444,29.275,41.90161512027499,90910.47619047618,0.0,40.60037037037036,32.583333333333336,0.0
OH,Mason,39.34742379113559,-84.3028592566425,29.743750000000002,29.645833333333332,54.99419889502761,5810.000980392157,540.0,46.1037037037037,29.433333333333334,0.0
OH,Massillon,40.79651071034581,-81.53440815010339,29.45,0.0,47.9372463768116,0.0,0.0,48.27777777777777,29.583333333333332,0.0
OH,Masury,41.20896715109894,-80.53898849468051,0.0,0.0,44.74166666666666,0.0,0.0,0.0,0.0,0.0
OH,Maumee,41.57104291445218,-83.66427192654105,29.592592592592595,29.294444444444448,47.61917188587335,20794.899999999998,0.0,66.54583333333332,0.0,0.0
OH,Mc Arthur,39.25586473764589,-82.46353051582602,29.2,0.0,33.91400966183575,0.0,0.0,806.5148148148147,60.0,0.0
OH,Mc Clure,41.370224720192404,-83.93330171632827,44.85,0.0,38.85108225108225,37060.379166666666,0.0,26.78666666666667,0.0,0.0
OH,Mc Comb,41.0828472798177,-83.79614924339299,0.0,0.0,42.03684210526317,0.0,0.0,40.74444444444444,0.0,0.0
OH,Mc Cutchenville,40.989827858317454,-83.2582399955883,0.0,0.0,43.28137254901961,78476.0,0.0,2532.9125,0.0,0.0
OH,Mc Dermott,38.808000790002815,-83.03868750622341,0.0,0.0,40.08360655737703,0.0,0.0,39.15555555555555,0.0,0.0
OH,Mc Donald,41.14810200000001,-80.729851,0.0,0.0,42.13333333333333,0.0,0.0,0.0,0.0,0.0
OH,McConnelsville,39.684783979285456,-81.78548876062514,0.0,0.0,35.82666666666667,5761.0,0.0,36.93333333333334,0.0,0.0
OH,Mcconnelsville,39.6859049212516,-81.83789486472845,0.0,0.0,38.68976608187133,0.0,0.0,130.94761904761904,0.0,0.0
OH,Mechanicsburg,40.06634399839422,-83.57931554645813,29.70555555555556,0.0,40.40672782874616,43500.0,0.0,29.295833333333334,0.0,0.0
OH,Mechanicstown,40.61787579133851,-80.94600398124311,0.0,0.0,45.425,62386.333333333336,0.0,0.0,0.0,0.0
OH,Medina,41.14741351006343,-81.80597306407181,38.3783950617284,43.8,41.034980988593155,138772.98636363636,0.0,42.49716312056737,59.294444444444444,0.0
OH,Medway,39.865146774897966,-84.0053768234828,34.05833333333334,37.04166666666667,50.06755952380953,44160.99393939394,0.0,46.76666666666667,39.27777777777778,0.0
OH,Mendon,40.65910048882276,-84.57066873343445,0.0,0.0,45.31950354609928,3090.0,0.0,41.21666666666667,0.0,0.0
OH,Mentor,41.66703372101774,-81.3291217165322,39.89047619047619,28.291666666666664,45.7323759791123,26895.640000000007,0.0,70.49333333333333,0.0,0.0
OH,Mentor On The Lake,41.722546,-81.354439,0.0,0.0,0.0,0.0,0.0,44.583333333333336,0.0,0.0
OH,Metamora,41.687857489544996,-83.94994148733734,0.0,0.0,46.83717948717948,0.0,0.0,0.0,0.0,0.0
OH,Miami,39.137535,-84.23658,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,Miamisburg,39.615236015793705,-84.24030804334951,35.275168539325854,34.19734607218684,40.4539912280702,228.36060606060607,0.0,39.62040816326531,31.92387387387388,0.0
OH,Middle Point,40.89470351353087,-84.44844251909137,0.0,0.0,42.834615384615375,0.0,0.0,0.0,0.0,0.0
OH,Middlefield,41.45199912427897,-81.04778999585943,39.80877192982456,39.394444444444446,47.41810344827584,8629.16111111111,0.0,89.06428571428572,0.0,0.0
OH,Middleport,39.00100038722786,-82.08591946753336,0.0,0.0,40.888461538461534,0.0,0.0,186.34166666666667,0.0,0.0
OH,Middletown,39.48300042219331,-84.38562048287889,29.889473684210525,31.55,47.13756218905472,23235.14871794872,0.0,40.230555555555554,120.0,0.0
OH,Midland,39.292567147902645,-83.89748551591045,0.0,0.0,37.39814814814815,6270.0,0.0,28.55,0.0,0.0
OH,Milan,41.32260240574569,-82.61032955261678,36.67916666666667,0.0,38.962463768115946,29384.192592592593,0.0,42.693333333333335,120.0,0.0
OH,Milford,39.16130532292252,-84.24327562863563,31.027407407407413,29.7,44.79298601714027,4191.472727272727,0.0,126.80507246376813,44.53333333333333,0.0
OH,Milford Center,40.16400428713463,-83.44942381123113,0.0,0.0,36.968518518518515,600.0,0.0,28.666666666666668,0.0,0.0
OH,Millbury,41.56233054458645,-83.46485696437377,29.575,0.0,46.41733333333334,480.0,0.0,29.441666666666666,0.0,0.0
OH,Millersburg,40.55392274774169,-81.87242435433541,29.416666666666664,0.0,45.03015384615387,90203.0111111111,0.0,266.94615384615395,0.0,0.0
OH,Millersport,39.92469026779498,-82.57812535779607,30.66944444444444,0.0,43.57460317460319,0.0,0.0,30.78666666666666,0.0,0.0
OH,Millfield,39.414035033208705,-82.11640691764755,0.0,0.0,56.71904761904762,234091.01666666666,0.0,189.55555555555557,0.0,0.0
OH,Mineral City,40.54900465523529,-81.3131703705539,0.0,0.0,48.069166666666675,0.0,0.0,0.0,0.0,0.0
OH,Mineral Ridge,41.13119018574374,-80.75568852922873,0.0,0.0,47.420666666666655,0.0,0.0,0.0,0.0,0.0
OH,Minerva,40.74693338437594,-81.09674937573449,0.0,0.0,44.640062111801235,0.0,0.0,53.85,0.0,0.0
OH,Minford,38.86283850281911,-82.87295251319566,0.0,0.0,44.48846153846154,45831.681481481486,0.0,143.11666666666667,0.0,0.0
OH,Mingo Junction,40.29819627644817,-80.62433113246054,0.0,0.0,44.986458333333324,0.0,0.0,0.0,0.0,0.0
OH,Minster,40.40348074885061,-84.3824037117042,0.0,29.733333333333334,43.31309523809524,8700.0,0.0,0.0,0.0,0.0
OH,Mogadore,41.02928795458424,-81.3550054840913,0.0,0.0,45.59754901960785,0.0,0.0,58.6,0.0,0.0
OH,Monclova,41.59554735795703,-83.77482419732026,0.0,0.0,44.577777777777776,0.0,0.0,0.0,0.0,0.0
OH,Monroe,39.442168683788836,-84.35615452965385,29.324242424242424,0.0,43.17942708333334,127.24166666666666,0.0,36.4875,0.0,0.0
OH,Monroeville,41.2597043356056,-82.70550345283162,0.0,0.0,38.43141762452106,16918.0,0.0,0.0,120.0,0.0
OH,Monterey,40.93222000000001,-84.339417,0.0,0.0,46.56666666666667,0.0,0.0,0.0,0.0,0.0
OH,Montgomery,39.250327630866195,-84.33801762729952,29.883333333333333,59.733333333333334,55.76632653061224,0.0,0.0,29.75,0.0,0.0
OH,Montpelier,41.60360505508325,-84.60827882368991,29.225,0.0,45.00602240896359,54724.21666666667,0.0,27.6,0.0,0.0
OH,Montville,41.60310067716347,-81.04533773516299,44.7,0.0,51.96666666666667,720.0,0.0,0.0,0.0,0.0
OH,Moraine,39.70476811206247,-84.21717613752506,37.007943925233654,32.36416666666666,39.54431818181817,0.0,0.0,46.66666666666667,31.339999999999996,0.0
OH,Morral,40.71856292523296,-83.18148586223305,0.0,0.0,38.88188405797102,0.0,0.0,0.0,0.0,0.0
OH,Morrow,39.353276569646084,-84.0886459368998,34.85079365079365,29.55,42.03579664570229,4830.0,0.0,100.16777777777777,37.28333333333333,0.0
OH,Moscow,38.85827674794357,-84.20908175067515,29.67222222222222,29.783333333333335,32.760416666666664,5370.0,0.0,1805.5714285714287,0.0,0.0
OH,Mount Blanchard,40.966831,-83.480751,0.0,0.0,42.516666666666666,0.0,0.0,0.0,0.0,0.0
OH,Mount Cory,40.9551042214871,-83.84353399815296,0.0,0.0,41.46666666666667,0.0,0.0,0.0,0.0,0.0
OH,Mount Gilead,40.541448901192666,-82.7548250470832,38.54,0.0,40.87693920335427,132203.01666666666,0.0,32.358333333333334,50.391666666666666,0.0
OH,Mount Healthy,39.23161701231892,-84.54762642866251,29.85,0.0,0.0,0.0,0.0,44.35,0.0,0.0
OH,Mount Liberty,40.346332999999994,-82.63114200000001,0.0,0.0,44.95,0.0,0.0,0.0,0.0,0.0
OH,Mount Orab,39.04881410323634,-83.92451437196594,45.0,0.0,39.64182098765432,0.0,0.0,29.619999999999997,0.0,0.0
OH,Mount Perry,39.894005681333084,-82.2015736043532,0.0,0.0,37.72996545768567,0.0,0.0,93.54444444444444,0.0,0.0
OH,Mount Sterling,39.72083653741407,-83.28502628382816,29.25555555555556,0.0,40.80112433862433,359549.5,0.0,34.36333333333333,77.44166666666666,0.0
OH,Mount Vernon,40.388481384518705,-82.47396413287612,39.65833333333333,29.733333333333334,35.61289386401324,0.0,0.0,27.465277777777782,0.0,0.0
