State,County,"(0.0, 16.0]","(16.0, 32.0]","(32.0, 64.0]","(64.0, 128.0]","(128.0, 256.0]","(256.0, 512.0]","(512.0, 1024.0]","(1024.0, 2048.0]","(2048.0, 4096.0]","(4096.0, 8192.0]","(8192.0, 16384.0]","(16384.0, 32768.0]","(32768.0, 65536.0]","(65536.0, 131072.0]","(131072.0, 262144.0]","(262144.0, 524288.0]","(524288.0, inf]"
OK,Haskell,0,0,62,2,0,0,0,0,0,0,0,0,0,1,0,0,0
OK,Hughes,0,0,215,2,0,1,3,0,0,0,0,0,0,0,0,0,0
OK,Jackson,0,1,387,15,0,0,0,0,0,0,0,0,0,1,0,1,0
OK,Jefferson,0,0,98,3,0,0,0,0,0,0,0,0,1,0,1,0,1
OK,Johnston,0,0,105,3,0,0,0,0,0,0,0,0,0,0,2,0,0
OK,Kay,0,4,174,4,0,0,0,0,0,0,1,0,0,5,1,0,0
OK,Kingfisher,0,0,174,7,0,1,0,0,0,0,0,0,1,0,0,0,0
OK,Kiowa,0,0,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Latimer,0,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Le Flore,0,0,291,8,1,0,0,1,0,0,0,0,0,1,0,1,0
OK,Lincoln,0,4,612,53,6,0,0,0,0,0,0,0,1,0,1,0,1
OK,Logan,0,7,331,12,3,1,0,0,0,0,0,0,2,1,2,8,0
OK,Love,0,6,264,7,2,0,1,0,0,0,0,0,0,1,0,1,0
OK,Major,0,0,237,6,0,0,0,0,0,0,0,0,0,0,0,1,0
OK,Marshall,0,1,128,5,0,0,0,0,0,0,0,0,0,0,0,1,0
OK,Mayes,0,12,222,3,0,0,0,0,0,1,0,0,0,0,0,0,1
OK,McClain,0,32,877,77,17,8,0,0,0,0,0,1,1,0,0,1,0
OK,McCurtain,0,2,343,5,0,0,0,0,0,0,0,0,0,1,1,1,0
OK,McIntosh,0,2,282,21,2,0,0,0,0,0,0,0,0,0,0,1,0
OK,Mcclain,0,0,89,2,0,0,0,0,0,0,1,0,1,0,0,0,0
OK,Mccurtain,0,0,50,3,1,0,0,0,0,0,0,0,0,0,0,0,0
OK,Mcintosh,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Murray,0,3,237,10,0,1,1,0,0,0,0,0,0,0,1,1,0
OK,Muskogee,0,6,480,26,2,0,0,0,0,0,0,0,1,1,1,0,0
OK,Noble,0,5,317,4,0,0,0,0,0,0,0,0,0,2,1,0,0
OK,Nowata,0,1,158,4,0,0,0,0,0,0,0,0,0,1,3,0,0
OK,Okfuskee,0,4,175,7,1,4,0,0,0,0,1,0,0,1,0,1,1
OK,Oklahoma,0,9397,13312,1408,178,47,179,197,124,276,258,262,260,158,58,71,9
OK,Okmulgee,0,19,269,16,2,0,2,0,0,0,0,0,0,2,2,0,0
OK,Osage,0,35,71,0,1,1,0,0,0,0,0,0,0,0,0,0,1
OK,Ottawa,0,4,529,24,2,0,1,0,0,1,0,0,0,1,0,1,0
OK,Pawnee,0,3,130,0,0,0,0,0,0,0,0,0,0,1,0,3,1
OK,Payne,0,6,303,10,3,3,23,809,14,186,60,63,94,29,0,2,0
OK,Pittsburg,0,5,349,16,2,3,0,0,0,0,0,0,0,1,2,0,0
OK,Pontotoc,0,0,130,2,0,0,0,0,0,0,0,0,0,0,1,0,0
OK,Pottawatomie,0,63,555,45,13,8,2,0,4,0,1,0,0,0,1,1,0
OK,Pushmataha,0,0,137,3,0,0,0,0,0,0,0,0,0,2,2,0,0
OK,Roger Mills,0,0,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Rogers,0,58,288,23,3,8,1,0,0,0,0,0,4,1,0,0,0
OK,Seminole,0,4,243,0,1,0,1,0,0,0,0,0,0,0,0,1,1
OK,Sequoyah,0,0,267,12,1,0,0,0,0,1,0,0,0,0,0,0,1
OK,Stephens,0,1,240,2,0,0,0,0,0,0,0,0,0,1,1,0,0
OK,Texas,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0
OK,Tillman,0,0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Tulsa,0,4954,5854,955,116,170,188,18,20,8,18,19,42,27,17,16,10
OK,Wagoner,0,46,294,14,0,1,6,0,0,1,0,1,0,1,1,0,1
OK,Washington,0,2,68,3,0,0,0,0,0,0,0,0,0,0,0,1,0
OK,Washita,0,0,152,3,0,1,0,2,0,1,0,0,0,0,2,1,0
OK,Woods,0,0,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,Woodward,0,0,175,2,1,0,0,0,0,0,0,0,0,0,1,2,0
OR,ALL,570,5931,120924,9601,1510,240,207,18,30,14,86,87,45,19,38,32,14
OR,Baker,0,29,1953,9,0,2,0,0,0,0,2,3,2,0,0,1,0
OR,Benton,0,36,1525,56,1,0,14,0,0,0,0,0,0,0,0,0,0
OR,Clackamas,0,310,10144,1168,205,27,8,1,2,2,7,4,1,4,1,2,1
OR,Clatsop,21,96,1986,95,14,0,1,0,0,0,1,0,2,0,0,0,0
OR,Columbia,404,147,1220,28,3,4,0,0,3,1,0,0,0,0,0,0,0
OR,Coos,0,92,455,8,0,0,0,0,0,0,0,4,0,0,0,0,0
OR,Crook,0,9,241,16,2,0,0,0,0,0,2,0,0,0,0,0,0
OR,Curry,0,33,313,3,1,1,0,2,2,0,2,1,0,1,0,0,1
OR,Deschutes,0,145,3099,167,24,9,5,2,6,1,9,0,1,2,4,2,1
OR,Douglas,0,202,2962,31,13,8,8,0,0,0,5,9,2,0,2,4,0
OR,Gilliam,0,22,896,15,0,0,0,0,0,0,0,0,0,0,0,1,0
OR,Grant,0,8,141,6,0,1,0,2,1,0,1,0,0,0,0,0,0
OR,Harney,0,9,491,2,0,1,1,0,0,0,1,0,0,0,0,0,0
OR,Hood River,0,37,1128,40,9,10,13,1,0,1,2,23,3,3,0,0,0
OR,Jackson,0,258,3770,53,6,7,3,2,0,0,13,3,0,0,1,1,0
OR,Jefferson,0,42,2254,122,17,1,1,1,1,0,0,0,0,0,0,0,0
OR,Josephine,0,124,2002,24,1,3,4,1,0,0,2,1,3,0,1,1,0
OR,Klamath,0,173,3845,48,3,4,0,2,0,0,0,0,4,0,0,2,0
OR,Lake,0,24,300,17,0,1,0,0,0,0,1,0,1,0,0,0,0
OR,Lane,0,368,3030,172,9,2,17,0,0,3,2,1,2,0,0,0,1
OR,Lincoln,0,77,1525,72,13,0,0,0,0,0,3,0,0,0,0,0,0
OR,Linn,0,235,2728,90,17,5,1,0,0,0,3,3,2,0,1,1,1
OR,Malheur,0,31,884,5,1,0,0,1,0,0,0,0,4,0,0,0,0
OR,Marion,0,277,3634,366,43,2,0,0,0,0,0,1,2,0,0,0,0
OR,Morrow,5,15,603,2,1,0,0,0,0,0,0,0,0,0,0,0,0
OR,Multnomah,0,2210,39983,4589,758,88,114,0,9,1,2,18,4,2,2,3,1
OR,Polk,0,72,877,64,5,1,0,0,0,0,1,0,0,0,0,0,0
OR,Sherman,0,29,1181,12,0,1,0,0,0,0,1,0,0,0,0,0,0
OR,Tillamook,0,42,924,71,5,0,1,0,0,0,5,0,0,0,0,1,0
OR,Umatilla,140,175,8260,253,11,5,1,1,1,0,2,4,4,1,0,0,0
OR,Union,0,36,4449,112,11,3,2,1,0,0,3,2,1,0,0,1,0
OR,Wallowa,0,3,26,2,0,0,0,1,0,0,1,1,0,0,0,0,0
OR,Wasco,0,67,2130,32,11,1,3,0,0,0,2,2,1,0,0,2,0
OR,Washington,0,405,10252,1683,277,42,8,0,4,4,13,7,5,5,26,5,8
OR,Wheeler,0,3,27,0,1,0,0,0,1,1,0,0,1,1,0,5,0
OR,Yamhill,0,90,1686,168,48,11,2,0,0,0,0,0,0,0,0,0,0
PA,ALL,65756,108976,420061,42091,8626,6234,4795,783,361,318,168,180,343,268,214,140,55
PA,Adams,1956,1197,5939,177,15,8,2,1,0,1,0,0,0,3,1,1,0
PA,Allegheny,5080,10380,31376,6530,2145,1237,821,130,170,80,25,46,60,38,23,16,8
PA,Armstrong,191,350,2688,72,9,14,4,4,1,1,1,0,4,0,1,1,0
PA,Beaver,835,1102,4212,333,34,86,28,6,16,10,7,9,17,8,10,5,0
PA,Bedford,1903,993,4085,95,15,5,70,9,0,0,0,0,2,5,5,1,2
PA,Berks,1535,2155,8611,1544,452,189,194,5,1,1,5,6,7,8,2,1,0
PA,Blair,670,868,2904,136,17,13,127,1,0,3,0,1,2,7,9,4,1
PA,Bradford,0,17,4576,109,4,0,1,4,4,2,1,1,2,1,1,0,0
PA,Bucks,1494,2499,8926,1107,159,342,314,11,5,8,1,1,6,4,7,3,6
PA,Butler,582,1059,6284,568,82,25,51,10,1,3,0,2,2,1,1,1,0
PA,Cambria,1001,1438,4544,151,8,31,34,5,1,0,3,0,2,3,9,3,1
PA,Cameron,0,4,651,3,3,0,0,0,0,0,1,0,0,1,0,1,0
PA,Carbon,307,456,2457,142,2,51,48,2,2,0,2,0,2,0,0,0,0
PA,Centre,1090,1540,4442,366,64,37,67,1,1,6,1,6,5,5,7,5,0
PA,Chester,1691,2793,12318,1811,202,412,188,16,5,3,4,4,6,4,7,15,3
PA,Clarion,25,64,3896,108,16,3,0,0,0,1,0,0,0,0,0,1,0
PA,Clearfield,163,551,4013,147,17,5,1,0,0,0,0,1,2,0,1,0,0
PA,Clinton,0,52,633,20,1,4,3,1,1,0,0,0,2,1,2,0,0
PA,Columbia,108,215,1557,64,5,2,1,15,2,3,0,0,0,0,0,0,0
PA,Crawford,0,45,5662,160,7,9,5,2,1,0,0,1,1,7,2,3,0
PA,Cumberland,1296,1822,5653,527,66,19,29,17,21,20,5,1,10,1,2,1,0
PA,Dauphin,1828,2883,7332,1220,163,42,231,39,8,2,1,0,5,2,5,3,1
PA,Delaware,4978,5260,23503,4369,999,588,212,10,5,4,6,2,6,4,5,4,5
PA,Elk,0,15,3789,47,3,1,0,0,0,0,0,1,0,0,0,0,0
PA,Erie,0,144,12543,424,30,18,103,1,2,6,1,3,5,3,6,1,0
PA,Fayette,676,1064,4487,77,9,9,46,10,6,9,4,7,19,15,4,2,0
PA,Forest,0,7,1487,18,1,2,0,2,0,0,0,2,2,1,0,1,0
PA,Franklin,2503,1381,7910,225,15,9,26,36,4,5,5,0,6,1,0,1,0
PA,Fulton,839,564,2076,35,3,2,24,6,0,0,0,0,3,4,3,1,0
PA,Greene,151,290,1511,76,32,22,4,10,3,6,5,9,12,6,5,3,0
PA,Harford,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,Huntingdon,682,524,1835,28,5,9,1,0,0,4,1,0,4,6,13,3,0
PA,Indiana,524,1150,5295,117,15,11,3,5,1,3,3,3,4,0,3,1,0
PA,Jefferson,43,135,2878,57,4,1,0,0,0,0,0,0,0,1,2,0,0
PA,Juniata,253,425,833,18,4,1,0,1,0,0,1,0,1,0,1,2,0
PA,Lackawanna,0,74,5044,223,35,22,91,3,0,2,0,0,3,0,1,4,3
PA,Lancaster,2621,7946,13585,1310,189,46,43,25,5,1,0,3,6,13,3,2,1
PA,Lawrence,174,152,2049,69,6,18,6,2,1,3,1,5,12,2,3,4,0
PA,Lebanon,444,765,1849,157,24,18,7,18,3,3,1,0,1,1,2,1,0
PA,Lehigh,1386,2495,8199,1271,198,127,270,12,3,1,5,6,2,0,3,7,2
PA,Luzerne,126,231,6087,430,73,23,37,7,0,2,0,0,3,0,0,1,0
PA,Lycoming,0,64,4049,99,10,2,4,13,2,0,0,0,1,0,0,2,0
PA,McKean,0,23,5809,65,0,3,1,0,0,0,1,2,2,0,1,1,0
PA,Mckean,0,7,234,3,0,1,2,0,0,2,0,0,0,2,1,0,0
PA,Mercer,0,60,3999,199,46,10,3,0,1,1,1,2,2,8,7,0,0
PA,Mifflin,384,436,1518,36,2,3,2,3,0,0,0,0,0,4,1,0,0
PA,Monroe,207,394,6512,627,93,93,1,37,1,0,2,1,2,1,3,0,0
PA,Montgomery,7171,21601,47046,5871,1124,1102,443,41,8,28,5,1,14,20,8,13,9
PA,Montour,93,171,671,72,11,4,5,8,0,0,0,0,0,0,0,0,0
PA,Northampton,983,1654,5418,609,108,155,62,10,0,1,2,2,0,1,0,1,1
PA,Northumberland,361,1059,1921,264,52,26,6,12,1,5,9,7,2,2,2,0,0
PA,Perry,345,475,1788,48,13,8,2,4,2,2,7,0,2,7,1,0,0
PA,Philadelphia,7171,10091,33182,6563,1563,1098,978,95,44,28,33,6,11,11,11,2,7
PA,Pike,522,536,3896,186,19,12,1,17,0,2,2,0,0,1,1,0,1
PA,Potter,0,19,1309,11,4,0,0,3,1,0,0,1,2,1,4,2,1
PA,Schuylkill,1602,1555,5301,365,63,73,9,9,1,3,5,0,0,1,1,1,0
PA,Snyder,505,869,2244,280,102,28,1,1,0,0,0,4,0,1,0,0,0
PA,Somerset,2241,3102,6996,127,13,21,16,20,1,7,1,3,11,5,3,0,0
PA,Sullivan,0,3,843,9,1,0,0,3,1,0,0,0,0,0,0,0,0
PA,Susquehanna,0,24,4091,114,11,1,0,3,0,0,2,1,1,1,0,0,0
PA,Tioga,0,17,4590,66,2,1,1,3,0,0,0,0,0,0,0,2,0
PA,Union,321,329,1579,100,13,4,38,5,2,0,0,2,1,1,0,1,0
PA,Venango,0,43,7775,165,18,8,0,1,2,0,1,1,3,3,2,0,0
PA,Warren,0,15,3827,80,2,3,0,0,2,0,0,1,5,3,0,0,0
PA,Washington,555,1180,4840,383,51,30,50,14,6,23,2,19,34,23,12,5,2
PA,Wayne,0,22,1502,37,7,4,0,1,1,1,2,3,1,1,0,0,0
PA,Westmoreland,3648,2806,9558,385,41,37,52,19,4,17,3,2,18,11,3,5,0
PA,Wyoming,0,4,1729,78,2,0,0,0,0,0,0,0,0,0,0,0,0
PA,York,2492,7311,10114,908,124,46,26,34,8,5,0,2,5,4,4,2,1
RI,ALL,8773,9502,28425,3787,557,177,427,26,0,0,3,1,4,5,2,2,0
RI,Bristol,57,122,506,160,15,4,0,0,0,0,0,0,0,0,0,0,0
RI,Kent,1386,1384,4010,423,38,33,11,1,0,0,0,1,0,0,0,1,0
RI,Newport,89,189,1087,252,72,20,3,5,0,0,1,0,0,0,1,0,0
RI,Providence,5730,6692,18017,2600,393,78,371,16,0,0,2,0,3,4,1,1,0
RI,Washington,1511,1114,4805,352,39,42,42,4,0,0,0,0,1,1,0,0,0
RI,Windham,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,ALL,640,34872,146412,14931,1145,231,557,15,6,5,11,23,46,18,41,33,46
SC,Abbeville,13,120,312,23,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,Aiken,245,2044,2969,415,16,9,51,2,0,0,0,0,0,0,1,0,1
SC,Allendale,2,18,237,2,1,0,0,0,0,0,0,0,0,0,0,0,0
SC,Anderson,51,1822,3291,284,11,3,0,0,0,0,0,0,0,0,1,0,5
SC,Bamberg,0,34,434,12,1,2,0,0,0,0,0,0,0,0,0,0,0
SC,Barnwell,8,71,416,9,3,1,0,0,0,0,0,0,0,0,0,0,0
SC,Beaufort,0,431,1992,206,10,1,1,0,0,0,0,0,0,0,0,1,2
SC,Berkeley,0,1241,7318,810,53,9,7,0,1,0,0,1,1,3,0,0,3
SC,Calhoun,0,232,490,36,10,0,0,0,0,0,0,0,0,0,0,0,0
SC,Charleston,0,1788,19796,2833,394,82,153,8,3,1,8,17,34,13,23,3,18
SC,Cherokee,0,497,1016,71,1,1,0,0,0,0,0,0,0,0,0,5,0
SC,Chester,0,225,759,44,11,0,0,0,0,0,0,0,0,0,0,0,0
SC,Chesterfield,0,166,1826,74,2,0,0,0,0,0,0,0,0,0,0,0,1
SC,Clarendon,0,278,1207,73,9,2,4,0,0,0,0,0,0,0,0,0,0
SC,Colleton,0,525,2629,220,26,2,0,0,0,0,0,0,0,0,0,0,1
SC,Darlington,0,316,2390,117,4,0,0,0,0,0,0,0,0,0,0,0,1
SC,Dillon,0,299,1409,88,7,1,1,0,0,0,0,1,0,0,0,0,0
SC,Dorchester,0,701,5645,657,53,3,1,0,0,0,0,0,0,0,0,0,0
SC,Edgefield,33,228,501,58,5,1,0,0,0,0,0,0,0,0,0,0,1
SC,Fairfield,0,244,756,38,1,0,0,0,0,0,0,0,0,0,0,1,0
SC,Florence,0,897,4996,217,5,1,0,0,1,1,0,0,1,0,0,0,4
SC,Georgetown,0,269,2280,127,9,5,0,0,0,0,0,0,0,0,0,0,0
SC,Greenville,0,4053,10408,1274,53,12,99,1,0,0,0,1,0,0,0,1,1
SC,Greenwood,89,603,1648,188,2,0,0,0,0,0,0,0,0,0,0,2,0
SC,Hampton,0,103,691,52,3,0,0,0,0,0,0,0,0,0,0,0,1
SC,Horry,0,1714,13757,1254,112,23,76,0,0,0,0,0,0,0,0,3,0
SC,Jasper,0,417,4025,406,66,3,1,0,1,0,0,0,0,0,0,1,1
SC,Kershaw,0,406,1935,93,9,3,0,0,0,0,0,0,0,0,0,0,1
SC,Lancaster,0,290,1628,191,11,0,0,0,0,0,0,0,0,0,0,2,0
SC,Laurens,26,705,1440,156,2,3,31,0,0,0,0,0,0,0,0,0,0
SC,Lee,0,239,1087,146,13,5,1,2,0,0,0,1,1,0,0,0,0
SC,Lexington,70,2726,9357,1284,55,3,0,0,0,0,0,0,0,0,1,1,0
SC,Marion,0,117,934,49,1,0,0,0,0,0,0,0,0,0,0,0,1
SC,Marlboro,0,106,781,28,1,0,0,0,0,0,0,0,0,0,0,1,0
SC,McCormick,16,45,160,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,Mccormick,6,25,36,4,0,0,0,0,0,0,0,0,0,0,0,1,0
SC,Newberry,59,599,1305,136,3,2,0,0,0,1,0,0,0,1,1,0,0
SC,Oconee,1,387,841,50,4,0,0,0,0,0,0,0,0,0,0,0,0
SC,Orangeburg,0,931,2800,145,10,1,5,0,0,0,0,0,0,0,0,0,0
SC,Pickens,0,375,1250,231,30,13,16,0,0,0,0,0,0,0,0,0,2
SC,Richland,0,3971,15242,1515,91,10,83,0,0,1,0,0,0,0,0,1,0
SC,Saluda,21,183,532,50,1,0,0,0,0,0,0,0,0,0,1,0,0
SC,Spartanburg,0,2881,6575,577,15,6,13,2,0,1,2,2,8,0,13,4,2
SC,Sumter,0,380,2362,148,5,18,1,0,0,0,1,0,1,0,0,0,0
SC,Union,0,104,452,22,7,6,2,0,0,0,0,0,0,0,0,0,0
SC,Williamsburg,0,117,1024,83,1,0,0,0,0,0,0,0,0,0,0,2,0
SC,York,0,949,3473,422,18,0,11,0,0,0,0,0,0,1,0,4,0
SD,ALL,53,59,16738,353,21,1,13,4,0,2,0,0,3,4,5,1,0
SD,Aurora,0,0,577,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Beadle,0,0,162,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Bennett,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Bon Homme,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Brookings,0,0,321,13,0,0,6,0,0,0,0,0,0,0,0,0,0
SD,Brown,0,0,336,20,7,0,0,0,0,0,0,0,0,2,0,0,0
SD,Brule,0,0,377,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Buffalo,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Butte,0,0,536,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Campbell,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Charles Mix,0,0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Clark,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Clay,0,1,82,2,0,0,7,0,0,1,0,0,0,0,0,0,0
SD,Codington,0,0,406,14,0,0,0,0,0,0,0,0,0,1,0,0,0
SD,Corson,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Custer,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Davison,0,0,325,3,1,0,0,0,0,0,0,0,0,0,0,0,0
SD,Day,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Deuel,0,0,318,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Dewey,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Douglas,0,0,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Edmunds,0,0,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Fall River,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Faulk,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Grant,0,0,431,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Gregory,0,0,178,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Haakon,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Hamlin,0,0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Hand,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Hanson,0,0,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Harding,0,0,450,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Hughes,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Hutchinson,0,0,173,3,0,0,0,0,0,0,0,0,1,0,0,0,0
SD,Hyde,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Jackson,0,3,561,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Jerauld,0,0,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Jones,0,0,433,4,0,0,0,0,0,0,0,0,0,0,1,0,0
SD,Kingsbury,0,0,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Lake,0,0,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Lawrence,3,1,853,46,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Lincoln,0,1,465,13,1,0,0,0,0,0,0,0,2,0,0,0,0
SD,Lyman,0,0,737,2,0,0,0,1,0,0,0,0,0,0,0,0,0
SD,Marshall,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,McCook,0,0,519,11,1,0,0,0,0,0,0,0,0,0,0,0,0
SD,McPherson,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Mccook,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Meade,0,0,392,8,2,0,0,0,0,0,0,0,0,0,1,0,0
SD,Mellette,0,0,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SD,Miner,0,0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Minnehaha,0,1,1191,41,1,1,0,1,0,0,0,0,0,0,1,0,0
SD,Moody,0,0,255,11,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Oglala Lakota,0,0,230,5,0,0,0,0,0,0,0,0,0,0,1,0,0
SD,Pennington,0,1,1523,48,4,0,0,0,0,0,0,0,0,0,0,1,0
SD,Perkins,0,0,145,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Potter,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Roberts,0,0,560,3,1,0,0,0,0,0,0,0,0,0,0,0,0
SD,Sanborn,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Spink,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Stanley,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Sully,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Todd,0,0,308,3,0,0,0,0,0,0,0,0,0,0,1,0,0
SD,Tripp,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Turner,0,0,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SD,Union,50,50,608,28,3,0,0,1,0,0,0,0,0,0,0,0,0
SD,Walworth,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Yankton,0,0,230,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Ziebach,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,ALL,3,20833,137021,13082,1567,794,974,253,218,215,93,92,93,108,111,59,57
TN,Anderson,0,23,499,81,15,19,5,1,0,1,0,0,0,2,0,0,0
TN,Bedford,0,1,459,34,9,3,3,2,0,0,0,2,0,1,0,1,0
TN,Benton,0,8,449,24,5,0,1,2,1,3,1,0,2,2,1,1,0
TN,Bledsoe,0,6,89,2,0,0,0,0,1,0,0,0,0,0,0,0,0
TN,Blount,0,22,1358,67,6,10,0,0,1,1,1,0,0,0,0,0,0
TN,Bradley,0,114,792,68,2,1,0,0,6,1,0,1,0,1,0,0,0
TN,Campbell,0,52,780,61,10,7,1,0,0,5,0,0,0,3,1,0,3
TN,Cannon,0,1,131,1,0,1,0,0,0,2,0,1,0,0,0,0,0
TN,Carroll,0,14,1072,43,4,3,0,1,0,1,2,0,0,1,2,3,0
TN,Carter,0,9,177,5,1,0,2,1,0,1,0,0,0,0,0,1,0
TN,Cheatham,0,27,447,27,2,0,0,0,0,0,0,0,0,0,2,0,0
TN,Chester,0,1,115,3,2,8,0,0,0,0,0,0,0,1,1,0,0
TN,Claiborne,0,4,112,1,0,0,0,0,0,2,0,1,0,1,0,0,0
TN,Clay,0,1,47,4,0,0,0,0,1,1,1,0,0,0,0,0,0
TN,Cocke,0,29,216,10,1,1,1,3,0,0,0,0,2,3,0,2,0
TN,Coffee,0,43,378,17,2,5,2,0,0,1,0,1,1,0,0,1,0
TN,Crockett,0,6,428,1,1,1,0,0,1,0,1,0,0,0,0,1,0
TN,Cumberland,0,49,749,49,6,8,2,2,1,2,0,0,0,1,2,1,4
TN,Davidson,1,12542,43071,5032,522,121,292,98,67,43,20,13,19,6,7,4,4
TN,DeKalb,0,3,89,3,0,2,0,0,1,0,0,0,0,0,0,0,0
TN,Decatur,0,5,301,17,0,1,1,0,0,1,0,0,0,0,3,0,0
TN,Dekalb,0,0,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0
TN,Dickson,0,40,530,37,3,1,1,1,0,1,0,1,0,0,1,2,0
TN,Dyer,0,12,481,1,3,0,4,1,0,1,0,4,0,1,0,1,0
TN,Fayette,0,14,513,36,3,5,5,0,2,7,5,0,2,2,2,1,0
TN,Fentress,0,2,123,5,1,0,0,0,0,0,1,4,0,0,0,0,0
TN,Franklin,0,5,176,3,1,20,1,0,0,0,0,1,1,0,2,1,1
TN,Gibson,0,7,940,6,1,1,0,0,0,0,0,0,0,0,0,0,0
TN,Giles,0,9,396,12,6,2,0,0,1,0,0,1,3,3,2,0,1
TN,Grainger,0,5,267,10,2,0,3,0,0,0,0,0,0,0,0,0,0
TN,Greene,0,35,240,10,0,0,1,1,0,0,0,0,1,1,4,0,0
TN,Grundy,0,15,71,8,2,29,2,0,0,1,1,0,0,2,0,0,0
TN,Hamblen,0,14,420,40,2,0,0,1,0,3,1,4,2,7,1,1,0
TN,Hamilton,1,1844,7111,864,132,31,94,9,30,6,12,8,3,3,3,2,3
TN,Hancock,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TN,Hardeman,0,0,327,19,6,19,0,1,6,0,0,1,2,1,2,0,0
TN,Hardin,0,2,191,9,4,30,2,2,0,0,0,0,0,0,2,0,1
TN,Hawkins,0,3,115,9,0,0,0,0,0,0,0,0,0,2,0,0,0
TN,Haywood,0,32,597,24,4,1,3,1,0,3,6,1,0,0,2,1,1
TN,Henderson,0,10,680,32,2,2,0,0,0,0,0,0,0,1,4,0,0
